CUERPO,PROVINCIA,LOCALIDAD,CENTRO,PUESTO,PLAZAS,
MAESTROS,SEVILLA,SAN JOSÉ DE LA RINCONADA,41009500-C.E.I.P. NTRA. SRA. DEL PATROCINIO,11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS,4,
MAESTROS,SEVILLA,SAN JOSÉ DE LA RINCONADA,41011993-C.E.I.P. BLANCA DE LOS RÍOS,00597031-EDUCACIÓN INFANTIL,7,
MAESTROS,SEVILLA,SAN JOSÉ DE LA RINCONADA,41011993-C.E.I.P. BLANCA DE LOS RÍOS,00597032-LENGUA EXTRANJERA-INGLÉS,3,
MAESTROS,SEVILLA,SAN JOSÉ DE LA RINCONADA,41011993-C.E.I.P. BLANCA DE LOS RÍOS,00597033-LENGUA EXTRANJERA-FRANCÉS,1,
MAESTROS,SEVILLA,SAN JOSÉ DE LA RINCONADA,41011993-C.E.I.P. BLANCA DE LOS RÍOS,00597035-MÚSICA,1,
MAESTROS,SEVILLA,SAN JOSÉ DE LA RINCONADA,41011993-C.E.I.P. BLANCA DE LOS RÍOS,00597036-PEDAGOGÍA TERAPÉUTICA,1,
MAESTROS,SEVILLA,SAN JOSÉ DE LA RINCONADA,41011993-C.E.I.P. BLANCA DE LOS RÍOS,00597037-AUDICIÓN Y LENGUAJE,1,
MAESTROS,SEVILLA,SAN JOSÉ DE LA RINCONADA,41011993-C.E.I.P. BLANCA DE LOS RÍOS,00597038-EDUCACIÓN PRIMARIA,7,
MAESTROS,SEVILLA,SAN JOSÉ DE LA RINCONADA,41011993-C.E.I.P. BLANCA DE LOS RÍOS,11597034-EDUC. FISICA (PRIMARIA)- BILINGÜE INGLÉS,2,
MAESTROS,SEVILLA,SAN JOSÉ DE LA RINCONADA,41011993-C.E.I.P. BLANCA DE LOS RÍOS,11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS,5,
MAESTROS,SEVILLA,SAN JOSÉ DE LA RINCONADA,41500918-C.E.PER. CERRO MACARENO,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,SEVILLA,SAN JOSÉ DE LA RINCONADA,41500918-C.E.PER. CERRO MACARENO,00597038-EDUCACIÓN PRIMARIA,4,
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,SEVILLA,SAN JOSÉ DE LA RINCONADA,41700609-C.E.M. MIGUEL HERNÁNDEZ GARRIDO,00594404-CLARINETE P.M.A.E.,1,
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,SEVILLA,SAN JOSÉ DE LA RINCONADA,41700609-C.E.M. MIGUEL HERNÁNDEZ GARRIDO,00594414-GUITARRA P.M.A.E.,1,
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,SEVILLA,SAN JOSÉ DE LA RINCONADA,41700609-C.E.M. MIGUEL HERNÁNDEZ GARRIDO,00594423-PIANO P.M.A.E.,1,
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,SEVILLA,SAN JOSÉ DE LA RINCONADA,41700609-C.E.M. MIGUEL HERNÁNDEZ GARRIDO,00594424-SAXOFON P.M.A.E.,1,
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,SEVILLA,SAN JOSÉ DE LA RINCONADA,41700609-C.E.M. MIGUEL HERNÁNDEZ GARRIDO,00594426-TROMBON P.M.A.E.,1,
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,SEVILLA,SAN JOSÉ DE LA RINCONADA,41700609-C.E.M. MIGUEL HERNÁNDEZ GARRIDO,00594433-VIOLIN P.M.A.E.,1,
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS,SEVILLA,SAN JOSÉ DE LA RINCONADA,41700609-C.E.M. MIGUEL HERNÁNDEZ GARRIDO,00594460-LENGUAJE MUSICAL P.M.A.E.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00590001-FILOSOFIA P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,7,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00590005-GEOGRAFIA E HISTORIA P.E.S.,4,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00590006-MATEMATICAS P.E.S.,6,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00590007-FISICA Y QUIMICA P.E.S.,3,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00590009-DIBUJO P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00590010-FRANCES P.E.S.,3,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00590011-INGLES P.E.S.,8,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00590016-MUSICA P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00590017-EDUCACION FISICA P.E.S.,4,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00590019-TECNOLOGIA P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00590101-ADMINISTRACION DE EMPRESAS P.E.S.,4,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00590104-CONSTRUC. CIVILES Y EDIFICACION P.E.S,5,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00590105-FORMACION Y ORIENTACION LABORAL P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00590107-INFORMATICA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00590803-CULTURA CLASICA P.E.S.,1,
PROFESORES TEC. DE FORMACION PROFESIONAL,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00591212-OFICINA DE PROYEC. CONSTRUCCION P.T.F.P.,3,
PROFESORES TEC. DE FORMACION PROFESIONAL,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00591222-PROC. GESTION ADMINISTRATIVA P.T.F.P.,2,
MAESTROS,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00597023-MATEMÁTICAS,1,
MAESTROS,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00597060-PEDAGOGÍA TERAPÉUTICA ESO,2,
MAESTROS,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,00597061-AUDICIÓN Y LENGUAJE ESO,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,11590001-FILOSOFIA (INGLES) P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.,3,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,11590008-BIOLOGIA Y GEOLOGIA (INGLES) P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,11590009-DIBUJO (INGLES) P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,11590016-MUSICA (INGLES) P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JOSÉ DE LA RINCONADA,41701766-I.E.S. CARMEN LAFFÓN,11590017-EDUCACION FISICA (INGLES) P.E.S.,3,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41003844-C.E.I.P. ESPERANZA APONTE,00597APO-APOYO COMPENSACION,1,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41003844-C.E.I.P. ESPERANZA APONTE,00597031-EDUCACIÓN INFANTIL,3,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41003844-C.E.I.P. ESPERANZA APONTE,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41003844-C.E.I.P. ESPERANZA APONTE,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41003844-C.E.I.P. ESPERANZA APONTE,00597035-MÚSICA,1,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41003844-C.E.I.P. ESPERANZA APONTE,00597036-PEDAGOGÍA TERAPÉUTICA,1,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41003844-C.E.I.P. ESPERANZA APONTE,00597038-EDUCACIÓN PRIMARIA,4,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41003871-C.E.I.P. SAN PEDRO CRISÓLOGO,00597031-EDUCACIÓN INFANTIL,7,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41003871-C.E.I.P. SAN PEDRO CRISÓLOGO,00597032-LENGUA EXTRANJERA-INGLÉS,2,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41003871-C.E.I.P. SAN PEDRO CRISÓLOGO,00597033-LENGUA EXTRANJERA-FRANCÉS,1,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41003871-C.E.I.P. SAN PEDRO CRISÓLOGO,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41003871-C.E.I.P. SAN PEDRO CRISÓLOGO,00597035-MÚSICA,1,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41003871-C.E.I.P. SAN PEDRO CRISÓLOGO,00597036-PEDAGOGÍA TERAPÉUTICA,1,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41003871-C.E.I.P. SAN PEDRO CRISÓLOGO,00597038-EDUCACIÓN PRIMARIA,9,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41008234-C.E.I.P. JOSÉ PAYÁN GARRIDO,00597031-EDUCACIÓN INFANTIL,8,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41008234-C.E.I.P. JOSÉ PAYÁN GARRIDO,00597032-LENGUA EXTRANJERA-INGLÉS,3,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41008234-C.E.I.P. JOSÉ PAYÁN GARRIDO,00597033-LENGUA EXTRANJERA-FRANCÉS,1,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41008234-C.E.I.P. JOSÉ PAYÁN GARRIDO,00597034-EDUCACIÓN FÍSICA,2,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41008234-C.E.I.P. JOSÉ PAYÁN GARRIDO,00597035-MÚSICA,1,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41008234-C.E.I.P. JOSÉ PAYÁN GARRIDO,00597036-PEDAGOGÍA TERAPÉUTICA,2,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41008234-C.E.I.P. JOSÉ PAYÁN GARRIDO,00597037-AUDICIÓN Y LENGUAJE,1,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41008234-C.E.I.P. JOSÉ PAYÁN GARRIDO,00597038-EDUCACIÓN PRIMARIA,13,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41009019-I.E.S. MATEO ALEMÁN,00590001-FILOSOFIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41009019-I.E.S. MATEO ALEMÁN,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,5,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41009019-I.E.S. MATEO ALEMÁN,00590005-GEOGRAFIA E HISTORIA P.E.S.,4,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41009019-I.E.S. MATEO ALEMÁN,00590006-MATEMATICAS P.E.S.,5,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41009019-I.E.S. MATEO ALEMÁN,00590007-FISICA Y QUIMICA P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41009019-I.E.S. MATEO ALEMÁN,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,3,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41009019-I.E.S. MATEO ALEMÁN,00590009-DIBUJO P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41009019-I.E.S. MATEO ALEMÁN,00590010-FRANCES P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41009019-I.E.S. MATEO ALEMÁN,00590011-INGLES P.E.S.,4,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41009019-I.E.S. MATEO ALEMÁN,00590016-MUSICA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41009019-I.E.S. MATEO ALEMÁN,00590017-EDUCACION FISICA P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41009019-I.E.S. MATEO ALEMÁN,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41009019-I.E.S. MATEO ALEMÁN,00590019-TECNOLOGIA P.E.S.,3,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41009019-I.E.S. MATEO ALEMÁN,00590061-ECONOMIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41009019-I.E.S. MATEO ALEMÁN,00590803-CULTURA CLASICA P.E.S.,1,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41009019-I.E.S. MATEO ALEMÁN,00597060-PEDAGOGÍA TERAPÉUTICA ESO,2,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41009512-C.E.I.P. TARTESSOS,00597031-EDUCACIÓN INFANTIL,3,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41009512-C.E.I.P. TARTESSOS,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41009512-C.E.I.P. TARTESSOS,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41009512-C.E.I.P. TARTESSOS,00597035-MÚSICA,1,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41009512-C.E.I.P. TARTESSOS,00597036-PEDAGOGÍA TERAPÉUTICA,1,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41009512-C.E.I.P. TARTESSOS,00597038-EDUCACIÓN PRIMARIA,5,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41500165-S.E.P. SAN JUAN DE AZNALFARACHE,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41500165-S.E.P. SAN JUAN DE AZNALFARACHE,00597038-EDUCACIÓN PRIMARIA,3,
PROFESORES TEC. DE FORMACION PROFESIONAL,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,PI591519-PCPI DE AUXILIAR INFORMATICO,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,5,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,00590005-GEOGRAFIA E HISTORIA P.E.S.,3,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,00590006-MATEMATICAS P.E.S.,5,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,00590007-FISICA Y QUIMICA P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,00590010-FRANCES P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,00590011-INGLES P.E.S.,4,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,00590016-MUSICA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,00590017-EDUCACION FISICA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,00590019-TECNOLOGIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,00590061-ECONOMIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,00590101-ADMINISTRACION DE EMPRESAS P.E.S.,3,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,00590118-PROCESOS SANITARIOS P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,00590803-CULTURA CLASICA P.E.S.,1,
PROFESORES TEC. DE FORMACION PROFESIONAL,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,00591220-PROC.SANITARIOS Y ASISTENCIALES P.T.F.P.,2,
PROFESORES TEC. DE FORMACION PROFESIONAL,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,00591222-PROC. GESTION ADMINISTRATIVA P.T.F.P.,3,
PROFESORES TEC. DE FORMACION PROFESIONAL,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,00591227-SISTEMAS Y APLIC. INFORMATICOS P.T.F.P.,1,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,10590001-FILOSOFIA (FRANCES) P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,10590005-GEOGRAFIA E HISTORIA (FRANCES) P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,10590008-BIOLOGIA Y GEOLOGIA (FRANCES) P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41700828-I.E.S. SEVERO OCHOA,11590009-DIBUJO (INGLES) P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41701390-I.E.S. SOTERO HERNÁNDEZ,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41701390-I.E.S. SOTERO HERNÁNDEZ,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41701390-I.E.S. SOTERO HERNÁNDEZ,00590006-MATEMATICAS P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41701390-I.E.S. SOTERO HERNÁNDEZ,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41701390-I.E.S. SOTERO HERNÁNDEZ,00590011-INGLES P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41701390-I.E.S. SOTERO HERNÁNDEZ,00590016-MUSICA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41701390-I.E.S. SOTERO HERNÁNDEZ,00590017-EDUCACION FISICA P.E.S.,1,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41701390-I.E.S. SOTERO HERNÁNDEZ,00590103-ASESORIA Y PROC. IMAGEN PERSONAL P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41701390-I.E.S. SOTERO HERNÁNDEZ,00590105-FORMACION Y ORIENTACION LABORAL P.E.S.,2,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41701390-I.E.S. SOTERO HERNÁNDEZ,00590107-INFORMATICA P.E.S.,3,
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,SAN JUAN DE AZNALFARACHE,41701390-I.E.S. SOTERO HERNÁNDEZ,00590108-INTERVENCION SOCIOCOMUNITARIA P.E.S.,3,
PROFESORES TEC. DE FORMACION PROFESIONAL,SEVILLA,SAN JUAN DE AZNALFARACHE,41701390-I.E.S. SOTERO HERNÁNDEZ,00591203-ESTETICA P.T.F.P.,2,
PROFESORES TEC. DE FORMACION PROFESIONAL,SEVILLA,SAN JUAN DE AZNALFARACHE,41701390-I.E.S. SOTERO HERNÁNDEZ,00591218-PELUQUERIA P.T.F.P.,3,
PROFESORES TEC. DE FORMACION PROFESIONAL,SEVILLA,SAN JUAN DE AZNALFARACHE,41701390-I.E.S. SOTERO HERNÁNDEZ,00591220-PROC.SANITARIOS Y ASISTENCIALES P.T.F.P.,1,
PROFESORES TEC. DE FORMACION PROFESIONAL,SEVILLA,SAN JUAN DE AZNALFARACHE,41701390-I.E.S. SOTERO HERNÁNDEZ,00591225-SERVICIOS A LA COMUNIDAD P.T.F.P.,3,
PROFESORES TEC. DE FORMACION PROFESIONAL,SEVILLA,SAN JUAN DE AZNALFARACHE,41701390-I.E.S. SOTERO HERNÁNDEZ,00591227-SISTEMAS Y APLIC. INFORMATICOS P.T.F.P.,4,
MAESTROS,SEVILLA,SAN JUAN DE AZNALFARACHE,41701390-I.E.S. SOTERO HERNÁNDEZ,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1,
MAESTROS,SEVILLA,SAN NICOLÁS DEL PUERTO,41601863-C.E.I.P. SAN DIEGO,00597031-EDUCACIÓN INFANTIL,1,
MAESTROS,SEVILLA,SAN NICOLÁS DEL PUERTO,41601863-C.E.I.P. SAN DIEGO,00597032-LENGUA EXTRANJERA-INGLÉS,1,
MAESTROS,SEVILLA,SAN NICOLÁS DEL PUERTO,41601863-C.E.I.P. SAN DIEGO,00597034-EDUCACIÓN FÍSICA,1,
MAESTROS,SEVILLA,SAN NICOLÁS DEL PUERTO,41601863-C.E.I.P. SAN DIEGO,00597035-MÚSICA,1,
MAESTROS,SEVILLA,SAN NICOLÁS DEL PUERTO,41601863-C.E.I.P. SAN DIEGO,00597038-EDUCACIÓN PRIMARIA,1,
MAESTROS,SEVILLA,SANLÚCAR LA MAYOR,41003901-C.E.I.P. LA PAZ,00597031-EDUCACIÓN INFANTIL,6,
MAESTROS,SEVILLA,SANLÚCAR LA MAYOR,41003901-C.E.I.P. LA PAZ,00597032-LENGUA EXTRANJERA-INGLÉS,2,
MAESTROS,SEVILLA,SANLÚCAR LA MAYOR,41003901-C.E.I.P. LA PAZ,00597033-LENGUA EXTRANJERA-FRANCÉS,1,
MAESTROS,SEVILLA,SANLÚCAR LA MAYOR,41003901-C.E.I.P. LA PAZ,00597034-EDUCACIÓN FÍSICA,2,
MAESTROS,SEVILLA,SANLÚCAR LA MAYOR,41003901-C.E.I.P. LA PAZ,00597035-MÚSICA,1,
MAESTROS,SEVILLA,SANLÚCAR LA MAYOR,41003901-C.E.I.P. LA PAZ,00597036-PEDAGOGÍA TERAPÉUTICA,2,
